NQUEST,AREA5,YL,YT,YM,YC,CD,CN,S,AR,AF,PF,BD,ANASC,ETA,Q
686648,1,23400.0,0.0,0.0,229.435898,0,19200.0,4429.435898,500.0,11248.72545,0,13000,1963,41,1
686648,1,23400.0,0.0,0.0,229.435898,0,19200.0,4429.435898,500.0,11248.72545,0,13000,1986,18,3
686650,2,0.0,12896.0,0.0,4657.623838,0,10200.0,7353.623838,91000.0,16879.2536,0,1000,1928,76,3
686651,2,0.0,7930.0,0.0,3934.701699,0,9600.0,2264.701699,41000.0,13000.0,0,4000,1928,76,3
686653,2,28200.0,0.0,0.0,8024.308398,0,25200.0,11024.3084,141000.0,31000.0,9000,15000,1957,47,1
686653,2,28200.0,0.0,0.0,8024.308398,0,25200.0,11024.3084,141000.0,31000.0,9000,15000,1957,47,1
686653,2,28200.0,0.0,0.0,8024.308398,0,25200.0,11024.3084,141000.0,31000.0,9000,15000,1987,17,3
686654,2,9898.067752,-6000.0,0.0,4200.0,0,7498.067752,600.0,0.0,0.0,0,1000,1962,42,1
686655,2,12000.0,14560.0,0.0,5902.052549,0,17400.0,15062.05255,91000.0,19500.0,0,10000,1940,64,3
686655,2,12000.0,14560.0,0.0,5902.052549,0,17400.0,15062.05255,91000.0,19500.0,0,10000,1964,40,1
686656,2,0.0,5850.0,0.0,2441.486165,0,7800.0,491.486165,40100.0,5000.0,0,3000,1926,78,3
686657,2,20000.0,0.0,25000.0,5441.486165,16000,35400.0,-958.513835,223000.0,5000.0,0,38000,1953,51,1
686657,2,20000.0,0.0,25000.0,5441.486165,16000,35400.0,-958.513835,223000.0,5000.0,0,38000,1952,52,2
686657,2,20000.0,0.0,25000.0,5441.486165,16000,35400.0,-958.513835,223000.0,5000.0,0,38000,1982,22,3
686657,2,20000.0,0.0,25000.0,5441.486165,16000,35400.0,-958.513835,223000.0,5000.0,0,38000,1987,17,3
686658,2,18000.0,-3000.0,0.0,1731.034466,0,16800.0,-68.965534,200000.0,2000.0,12000,12000,1944,60,1
686659,2,0.0,13650.0,0.0,7808.297233,0,17400.0,4058.297233,751500.0,1000.0,0,10300,1937,67,3
686659,2,0.0,13650.0,0.0,7808.297233,0,17400.0,4058.297233,751500.0,1000.0,0,10300,1943,61,3
686660,2,11000.0,6500.0,0.0,7809.95668,0,19800.0,5509.95668,200500.0,1200.0,0,3900,1924,80,3
686660,2,11000.0,6500.0,0.0,7809.95668,0,19800.0,5509.95668,200500.0,1200.0,0,3900,1960,44,1
686661,2,19000.0,15600.0,0.0,10448.91699,9000,29400.0,6648.91699,500200.0,30000.0,0,29000,1951,53,3
686661,2,19000.0,15600.0,0.0,10448.91699,9000,29400.0,6648.91699,500200.0,30000.0,0,29000,1943,61,3
686661,2,19000.0,15600.0,0.0,10448.91699,9000,29400.0,6648.91699,500200.0,30000.0,0,29000,1978,26,1
686661,2,19000.0,15600.0,0.0,10448.91699,9000,29400.0,6648.91699,500200.0,30000.0,0,29000,1981,23,3
686661,2,19000.0,15600.0,0.0,10448.91699,9000,29400.0,6648.91699,500200.0,30000.0,0,29000,1983,21,1
686673,2,0.0,6903.0,0.0,2671.074668,0,7200.0,2374.074668,500.0,15062.99957,0,5000,1935,69,3
686674,2,0.0,0.0,13000.0,359.593398,0,20892.0,-7532.406602,11500.0,19000.0,500,25000,1961,43,2
686675,2,15000.0,0.0,0.0,1249.783398,0,13200.0,3049.783398,250.0,6000.0,0,11000,1950,54,1
686676,2,17296.32222,0.0,0.0,39.38673018,0,27296.32222,-9960.61327,2000.0,4746.971693,0,22000,1958,46,1
686676,2,17296.32222,0.0,0.0,39.38673018,0,27296.32222,-9960.61327,2000.0,4746.971693,0,22000,1958,46,3
686676,2,17296.32222,0.0,0.0,39.38673018,0,27296.32222,-9960.61327,2000.0,4746.971693,0,22000,1985,19,3
686676,2,17296.32222,0.0,0.0,39.38673018,0,27296.32222,-9960.61327,2000.0,4746.971693,0,22000,1991,13,3
686678,4,0.0,11700.0,0.0,3600.0,0,14400.0,900.0,150.0,0.0,0,2500,1931,73,3
686678,4,0.0,11700.0,0.0,3600.0,0,14400.0,900.0,150.0,0.0,0,2500,1953,51,3
686694,4,0.0,11583.0,0.0,3000.0,0,13704.0,879.0,60300.0,0.0,0,800,1913,91,3
686694,4,0.0,11583.0,0.0,3000.0,0,13704.0,879.0,60300.0,0.0,0,800,1920,84,3
686701,4,13000.0,0.0,0.0,8441.486165,9000,20400.0,-7958.513835,2500.0,5000.0,0,15000,1965,39,3
686701,4,13000.0,0.0,0.0,8441.486165,9000,20400.0,-7958.513835,2500.0,5000.0,0,15000,1964,40,1
686701,4,13000.0,0.0,0.0,8441.486165,9000,20400.0,-7958.513835,2500.0,5000.0,0,15000,1994,10,3
686701,4,13000.0,0.0,0.0,8441.486165,9000,20400.0,-7958.513835,2500.0,5000.0,0,15000,1998,6,3
686702,4,0.0,10400.0,0.0,124.458495,0,13800.0,-3275.541505,1500.0,15000.0,0,10000,1940,64,3
686702,4,0.0,10400.0,0.0,124.458495,0,13800.0,-3275.541505,1500.0,15000.0,0,10000,1939,65,3
686703,4,64180.0,0.0,0.0,14607.43083,0,38380.0,40407.43083,260000.0,25000.0,0,20500,1965,39,1
686703,4,64180.0,0.0,0.0,14607.43083,0,38380.0,40407.43083,260000.0,25000.0,0,20500,1966,38,1
686703,4,64180.0,0.0,0.0,14607.43083,0,38380.0,40407.43083,260000.0,25000.0,0,20500,1995,9,3
686704,4,16800.0,0.0,0.0,12058.08063,0,26400.0,2458.080631,207000.0,7000.0,0,15000,1950,54,1
686704,4,16800.0,0.0,0.0,12058.08063,0,26400.0,2458.080631,207000.0,7000.0,0,15000,1953,51,3
686705,4,14400.0,0.0,0.0,45.6347815,0,11400.0,3045.634782,1500.0,5500.0,0,19000,1950,54,1
686708,4,0.0,7800.0,0.0,70.5264805,0,9000.0,-1129.47352,3500.0,8500.0,0,8000,1929,75,3
686712,1,17500.0,0.0,0.0,12.15327004,600,16320.0,592.15327,3000.0,1464.737707,0,13500,1949,55,1
686713,1,0.0,18500.0,0.0,11394.95885,0,21600.0,8294.958851,2000.0,61493.56802,0,8000,1920,84,3
686714,1,15000.0,-3000.0,0.0,8448.939662,0,18000.0,2448.939662,150100.0,5898.311134,0,10000,1934,70,1
686715,1,16500.0,5000.0,0.0,45.6347815,10000,18540.0,-6994.365219,3000.0,5500.0,9000,21500,1959,45,1
686716,1,0.0,8840.0,0.0,73.69539673,0,9900.0,-986.3046033,1000.0,8881.924459,0,7000,1920,84,3
686717,1,3800.0,3000.0,0.0,3.73375485,0,9240.0,-2436.266245,500.0,450.0,0,7000,1961,43,3
686717,1,3800.0,3000.0,0.0,3.73375485,0,9240.0,-2436.266245,500.0,450.0,0,7000,1985,19,1
686717,1,3800.0,3000.0,0.0,3.73375485,0,9240.0,-2436.266245,500.0,450.0,0,7000,1998,6,3
686718,1,25500.0,0.0,0.0,12008.47193,2800,26400.0,8308.471932,220500.0,1021.05513,0,32000,1969,35,1
686718,1,25500.0,0.0,0.0,12008.47193,2800,26400.0,8308.471932,220500.0,1021.05513,0,32000,1968,36,1
686718,1,25500.0,0.0,0.0,12008.47193,2800,26400.0,8308.471932,220500.0,1021.05513,0,32000,1990,14,3
686718,1,25500.0,0.0,0.0,12008.47193,2800,26400.0,8308.471932,220500.0,1021.05513,0,32000,1995,9,3
686718,1,25500.0,0.0,0.0,12008.47193,2800,26400.0,8308.471932,220500.0,1021.05513,0,32000,1995,9,3
686718,1,25500.0,0.0,0.0,12008.47193,2800,26400.0,8308.471932,220500.0,1021.05513,0,32000,1995,9,3
686723,1,0.0,5619.0,0.0,0.0,0,9720.0,-4101.0,0.0,0.0,0,1500,1926,78,3
686726,1,0.0,13650.0,0.0,3314.35,0,22800.0,-5835.65,240000.0,0.0,5000,8000,1948,56,3
686728,1,0.0,12090.0,0.0,5416.594466,0,16200.0,1306.594466,362500.0,2000.0,0,13500,1933,71,3
686728,1,0.0,12090.0,0.0,5416.594466,0,16200.0,1306.594466,362500.0,2000.0,0,13500,1971,33,3
686729,1,0.0,21450.0,0.0,485.4580825,0,23160.0,-1224.541917,1500.0,17500.0,0,25000,1942,62,3
686729,1,0.0,21450.0,0.0,485.4580825,0,23160.0,-1224.541917,1500.0,17500.0,0,25000,1943,61,3
686730,1,22500.0,0.0,0.0,555.984563,80,18720.0,4255.984563,150.0,26000.0,2000,24000,1970,34,1
686730,1,22500.0,0.0,0.0,555.984563,80,18720.0,4255.984563,150.0,26000.0,2000,24000,1967,37,1
686730,1,22500.0,0.0,0.0,555.984563,80,18720.0,4255.984563,150.0,26000.0,2000,24000,2000,4,3
686730,1,22500.0,0.0,0.0,555.984563,80,18720.0,4255.984563,150.0,26000.0,2000,24000,2004,0,3
686731,1,18000.0,0.0,0.0,0.0,0,16200.0,1800.0,0.0,0.0,0,7500,1963,41,1
686731,1,18000.0,0.0,0.0,0.0,0,16200.0,1800.0,0.0,0.0,0,7500,1966,38,3
686731,1,18000.0,0.0,0.0,0.0,0,16200.0,1800.0,0.0,0.0,0,7500,1988,16,3
686731,1,18000.0,0.0,0.0,0.0,0,16200.0,1800.0,0.0,0.0,0,7500,1990,14,3
686731,1,18000.0,0.0,0.0,0.0,0,16200.0,1800.0,0.0,0.0,0,7500,1996,8,3
686731,1,18000.0,0.0,0.0,0.0,0,16200.0,1800.0,0.0,0.0,0,7500,2004,0,3
686733,2,9000.0,0.0,0.0,35.6781019,0,9600.0,-564.3218981,2000.0,4300.0,0,15000,1976,28,1
686734,2,34000.0,0.0,0.0,8342.415631,0,36000.0,6342.415631,5000.0,42000.0,0,27000,1968,36,1
686734,2,34000.0,0.0,0.0,8342.415631,0,36000.0,6342.415631,5000.0,42000.0,0,27000,1964,40,1
686734,2,34000.0,0.0,0.0,8342.415631,0,36000.0,6342.415631,5000.0,42000.0,0,27000,1992,12,3
686735,2,23500.0,0.0,0.0,26.2331592,0,23400.0,126.2331592,4500.0,3161.67561,0,18500,1960,44,1
686735,2,23500.0,0.0,0.0,26.2331592,0,23400.0,126.2331592,4500.0,3161.67561,0,18500,1964,40,1
686735,2,23500.0,0.0,0.0,26.2331592,0,23400.0,126.2331592,4500.0,3161.67561,0,18500,1992,12,3
686736,2,0.0,23400.0,0.0,4282.97233,0,15000.0,12682.97233,78500.0,10000.0,0,18000,1940,64,3
686736,2,0.0,23400.0,0.0,4282.97233,0,15000.0,12682.97233,78500.0,10000.0,0,18000,1943,61,3
686739,2,0.0,23400.0,0.0,8837.624053,0,18000.0,14237.62405,110000.0,57741.30519,0,31000,1940,64,3
686739,2,0.0,23400.0,0.0,8837.624053,0,18000.0,14237.62405,110000.0,57741.30519,0,31000,1943,61,3
686741,2,12500.0,0.0,0.0,4226.037171,0,15000.0,1726.037171,4000.0,3138.054658,0,18500,1974,30,1
686742,2,12000.0,0.0,21000.0,6024.14206,0,19200.0,19824.14206,321500.0,2909.651895,0,17500,1950,54,2
686742,2,12000.0,0.0,21000.0,6024.14206,0,19200.0,19824.14206,321500.0,2909.651895,0,17500,1953,51,3
686742,2,12000.0,0.0,21000.0,6024.14206,0,19200.0,19824.14206,321500.0,2909.651895,0,17500,1977,27,1
686743,2,0.0,11700.0,0.0,3605.78682,0,10200.0,5105.78682,56000.0,697.4397074,0,10000,1933,71,3
686744,2,0.0,14950.0,0.0,4014.323116,0,12600.0,6364.323116,70000.0,49935.0947,0,17000,1928,76,3
686744,2,0.0,14950.0,0.0,4014.323116,0,12600.0,6364.323116,70000.0,49935.0947,0,17000,1930,74,3
686745,2,24300.0,0.0,0.0,85.35192999,17000,24600.0,-17214.64807,10000.0,10286.7944,0,30000,1974,30,1
686745,2,24300.0,0.0,0.0,85.35192999,17000,24600.0,-17214.64807,10000.0,10286.7944,0,30000,1970,34,1
686746,2,0.0,15400.0,0.0,7394.024777,0,15600.0,7194.024777,190000.0,9953.842697,0,25000,1940,64,3
686746,2,0.0,15400.0,0.0,7394.024777,0,15600.0,7194.024777,190000.0,9953.842697,0,25000,1942,62,3
686747,2,12000.0,0.0,0.0,6.80758143,0,15000.0,-2993.192419,140000.0,820.4640547,0,9000,1954,50,3
686747,2,12000.0,0.0,0.0,6.80758143,0,15000.0,-2993.192419,140000.0,820.4640547,0,9000,1950,54,1
686748,2,13500.0,0.0,0.0,40.40969677,5000,10800.0,-2259.590303,3500.0,4870.261781,0,19500,1964,40,1
686749,2,11000.0,0.0,0.0,5.475109192,0,13800.0,-2794.524891,5000.0,659.8716936,0,9500,1966,38,1
686749,2,11000.0,0.0,0.0,5.475109192,0,13800.0,-2794.524891,5000.0,659.8716936,0,9500,1970,34,3
686750,2,11500.0,0.0,0.0,7.550443122,0,9000.0,2507.550443,4000.0,909.9953108,0,10000,1976,28,1
686751,2,0.0,17300.0,30000.0,7265.535698,0,19200.0,35365.5357,136000.0,7898.500383,0,35000,1945,59,3
686751,2,0.0,17300.0,30000.0,7265.535698,0,19200.0,35365.5357,136000.0,7898.500383,0,35000,1932,72,3
686751,2,0.0,17300.0,30000.0,7265.535698,0,19200.0,35365.5357,136000.0,7898.500383,0,35000,1975,29,2
686753,3,18200.0,23400.0,0.0,30878.21311,0,62000.0,10478.21311,545000.0,6692.513531,0,2500,1937,67,3
686753,3,18200.0,23400.0,0.0,30878.21311,0,62000.0,10478.21311,545000.0,6692.513531,0,2500,1949,55,1
686753,3,18200.0,23400.0,0.0,30878.21311,0,62000.0,10478.21311,545000.0,6692.513531,0,2500,1986,18,3
686754,3,33600.0,41990.0,5000.0,16561.07596,0,36000.0,61151.07596,880000.0,14592.33027,0,27000,1943,61,3
686754,3,33600.0,41990.0,5000.0,16561.07596,0,36000.0,61151.07596,880000.0,14592.33027,0,27000,1948,56,1
686754,3,33600.0,41990.0,5000.0,16561.07596,0,36000.0,61151.07596,880000.0,14592.33027,0,27000,1982,22,1
686755,3,0.0,10920.0,0.0,0.0,0,11400.0,-480.0,1000.0,0.0,0,5800,1940,64,3
686755,3,0.0,10920.0,0.0,0.0,0,11400.0,-480.0,1000.0,0.0,0,5800,1937,67,3
686756,3,71200.0,18200.0,0.0,13332.5199,0,50400.0,52332.5199,440000.0,650000.0,0,70000,1941,63,1
686756,3,71200.0,18200.0,0.0,13332.5199,0,50400.0,52332.5199,440000.0,650000.0,0,70000,1947,57,1
686757,3,43400.0,0.0,0.0,14482.97233,2000,38400.0,17482.97233,360500.0,10000.0,6000,55000,1945,59,1
686757,3,43400.0,0.0,0.0,14482.97233,2000,38400.0,17482.97233,360500.0,10000.0,6000,55000,1949,55,1
686757,3,43400.0,0.0,0.0,14482.97233,2000,38400.0,17482.97233,360500.0,10000.0,6000,55000,1976,28,1
686757,3,43400.0,0.0,0.0,14482.97233,2000,38400.0,17482.97233,360500.0,10000.0,6000,55000,1989,15,3
686759,3,0.0,14004.0,4000.0,215.728058,0,14520.0,3699.728058,500.0,26000.0,0,2500,1944,60,3
686759,3,0.0,14004.0,4000.0,215.728058,0,14520.0,3699.728058,500.0,26000.0,0,2500,1946,58,3
686759,3,0.0,14004.0,4000.0,215.728058,0,14520.0,3699.728058,500.0,26000.0,0,2500,1971,33,3
686759,3,0.0,14004.0,4000.0,215.728058,0,14520.0,3699.728058,500.0,26000.0,0,2500,1972,32,2
686760,4,0.0,6000.0,0.0,1224.891699,0,7200.0,24.891699,80000.0,3000.0,0,100,1934,70,3
686760,4,0.0,6000.0,0.0,1224.891699,0,7200.0,24.891699,80000.0,3000.0,0,100,1931,73,3
686761,4,0.0,0.0,14000.0,7228.638188,0,19200.0,2028.638188,171000.0,3451.534716,0,40000,1941,63,2
686761,4,0.0,0.0,14000.0,7228.638188,0,19200.0,2028.638188,171000.0,3451.534716,0,40000,1946,58,3
686761,4,0.0,0.0,14000.0,7228.638188,0,19200.0,2028.638188,171000.0,3451.534716,0,40000,1978,26,3
686761,4,0.0,0.0,14000.0,7228.638188,0,19200.0,2028.638188,171000.0,3451.534716,0,40000,1981,23,3
686761,4,0.0,0.0,14000.0,7228.638188,0,19200.0,2028.638188,171000.0,3451.534716,0,40000,1984,20,3
686762,4,12500.0,0.0,20000.0,3807.430825,41500,27600.0,-32792.56918,165000.0,28000.0,14000,60000,1959,45,1
686762,4,12500.0,0.0,20000.0,3807.430825,41500,27600.0,-32792.56918,165000.0,28000.0,14000,60000,1958,46,2
686762,4,12500.0,0.0,20000.0,3807.430825,41500,27600.0,-32792.56918,165000.0,28000.0,14000,60000,1991,13,3
686762,4,12500.0,0.0,20000.0,3807.430825,41500,27600.0,-32792.56918,165000.0,28000.0,14000,60000,1993,11,3
686763,4,0.0,0.0,22000.0,1940.327072,0,15000.0,8940.327072,162000.0,10994.54544,36000,16000,1962,42,2
686763,4,0.0,0.0,22000.0,1940.327072,0,15000.0,8940.327072,162000.0,10994.54544,36000,16000,1963,41,2
686763,4,0.0,0.0,22000.0,1940.327072,0,15000.0,8940.327072,162000.0,10994.54544,36000,16000,1996,8,3
686763,4,0.0,0.0,22000.0,1940.327072,0,15000.0,8940.327072,162000.0,10994.54544,36000,16000,2001,3,3
686764,4,0.0,9100.0,3500.0,2483.926944,0,14400.0,683.9269441,172500.0,10115.0521,0,18000,1958,46,2
686764,4,0.0,9100.0,3500.0,2483.926944,0,14400.0,683.9269441,172500.0,10115.0521,0,18000,1949,55,3
686764,4,0.0,9100.0,3500.0,2483.926944,0,14400.0,683.9269441,172500.0,10115.0521,0,18000,1984,20,3
686764,4,0.0,9100.0,3500.0,2483.926944,0,14400.0,683.9269441,172500.0,10115.0521,0,18000,1986,18,3
686764,4,0.0,9100.0,3500.0,2483.926944,0,14400.0,683.9269441,172500.0,10115.0521,0,18000,1998,6,3
686765,4,12000.0,0.0,0.0,3603.924779,0,13200.0,2403.924779,121500.0,473.0225949,0,15000,1962,42,3
686765,4,12000.0,0.0,0.0,3603.924779,0,13200.0,2403.924779,121500.0,473.0225949,0,15000,1958,46,1
686765,4,12000.0,0.0,0.0,3603.924779,0,13200.0,2403.924779,121500.0,473.0225949,0,15000,1983,21,3
686765,4,12000.0,0.0,0.0,3603.924779,0,13200.0,2403.924779,121500.0,473.0225949,0,15000,1989,15,3
686782,3,0.0,13260.0,0.0,3613.941015,2500,13200.0,1173.941015,78500.0,6500.0,700,5000,1932,72,3
686788,3,0.0,23400.0,0.0,12882.97233,0,27200.0,9082.97233,920000.0,10000.0,0,4000,1939,65,3
686794,3,35000.0,0.0,0.0,3247.329676,0,20400.0,17847.32968,255000.0,102121.9575,0,20000,1950,54,1
686795,3,22000.0,0.0,0.0,6086.99857,0,15600.0,12486.99857,163000.0,10485.25087,0,30000,1968,36,1
686795,3,22000.0,0.0,0.0,6086.99857,0,15600.0,12486.99857,163000.0,10485.25087,0,30000,1990,14,3
686797,3,20000.0,0.0,0.0,10800.0,0,20400.0,10400.0,370000.0,0.0,0,30000,1979,25,1
686797,3,20000.0,0.0,0.0,10800.0,0,20400.0,10400.0,370000.0,0.0,0,30000,1983,21,3
686800,3,0.0,7800.0,0.0,7202.840973,200,13200.0,1602.840973,1000.0,342.400082,0,5000,1930,74,3
686801,3,0.0,22750.0,0.0,6000.0,0,7200.0,21550.0,201000.0,0.0,0,8000,1968,36,3
686802,3,24000.0,0.0,0.0,7200.0,0,16800.0,14400.0,1000.0,0.0,0,16000,1979,25,1
686802,3,24000.0,0.0,0.0,7200.0,0,16800.0,14400.0,1000.0,0.0,0,16000,1980,24,1
686803,3,0.0,11650.0,0.0,8499.566796,550,14400.0,5199.566796,160000.0,12000.0,0,21500,1942,62,3
686804,3,16000.0,0.0,0.0,41.486165,5000,12600.0,-1558.513835,6000.0,5000.0,5000,32000,1965,39,1
686805,3,0.0,33410.0,24000.0,13332.30869,500,36300.0,33942.30869,420300.0,46500.0,0,3000,1941,63,3
686805,3,0.0,33410.0,24000.0,13332.30869,500,36300.0,33942.30869,420300.0,46500.0,0,3000,1915,89,3
686805,3,0.0,33410.0,24000.0,13332.30869,500,36300.0,33942.30869,420300.0,46500.0,0,3000,1940,64,3
686806,3,0.0,1000.0,5643.0,0.0,0,12120.0,-5477.0,700.0,0.0,3750,15100,1949,55,2
686806,3,0.0,1000.0,5643.0,0.0,0,12120.0,-5477.0,700.0,0.0,3750,15100,1968,36,3
686806,3,0.0,1000.0,5643.0,0.0,0,12120.0,-5477.0,700.0,0.0,3750,15100,1992,12,3
686807,3,0.0,18200.0,0.0,4100.0,0,22208.0,92.0,140000.0,0.0,0,8500,1944,60,3
686807,3,0.0,18200.0,0.0,4100.0,0,22208.0,92.0,140000.0,0.0,0,8500,1964,40,3
686807,3,0.0,18200.0,0.0,4100.0,0,22208.0,92.0,140000.0,0.0,0,8500,1985,19,3
686807,3,0.0,18200.0,0.0,4100.0,0,22208.0,92.0,140000.0,0.0,0,8500,1989,15,3
686808,4,18000.0,0.0,0.0,0.0,0,17400.0,600.0,300.0,0.0,0,8000,1960,44,1
686808,4,18000.0,0.0,0.0,0.0,0,17400.0,600.0,300.0,0.0,0,8000,1967,37,1
686809,4,0.0,7200.0,0.0,3000.0,0,10200.0,0.0,252000.0,0.0,0,150000,1935,69,3
686810,4,0.0,5400.0,0.0,0.0,0,7200.0,-1800.0,500.0,0.0,0,5000,1938,66,3
686811,4,30000.0,0.0,0.0,0.0,0,34800.0,-4800.0,1000.0,0.0,0,16000,1951,53,1
686811,4,30000.0,0.0,0.0,0.0,0,34800.0,-4800.0,1000.0,0.0,0,16000,1951,53,3
686811,4,30000.0,0.0,0.0,0.0,0,34800.0,-4800.0,1000.0,0.0,0,16000,1977,27,1
686811,4,30000.0,0.0,0.0,0.0,0,34800.0,-4800.0,1000.0,0.0,0,16000,1980,24,1
686811,4,30000.0,0.0,0.0,0.0,0,34800.0,-4800.0,1000.0,0.0,0,16000,1987,17,3
686817,5,0.0,0.0,12000.0,31.92250736,200,20400.0,-8568.077493,15000.0,3847.367834,2000,20000,1964,40,3
686817,5,0.0,0.0,12000.0,31.92250736,200,20400.0,-8568.077493,15000.0,3847.367834,2000,20000,1963,41,2
686817,5,0.0,0.0,12000.0,31.92250736,200,20400.0,-8568.077493,15000.0,3847.367834,2000,20000,1997,7,3
686818,5,6000.0,9600.0,6000.0,8400.0,120,26400.0,3480.0,91532.23241,0.0,5000,21000,1930,74,3
686818,5,6000.0,9600.0,6000.0,8400.0,120,26400.0,3480.0,91532.23241,0.0,5000,21000,1967,37,1
686818,5,6000.0,9600.0,6000.0,8400.0,120,26400.0,3480.0,91532.23241,0.0,5000,21000,1971,33,2
686819,5,9000.0,9600.0,0.0,0.0,200,21600.0,-3200.0,0.0,0.0,3000,18000,1957,47,1
686819,5,9000.0,9600.0,0.0,0.0,200,21600.0,-3200.0,0.0,0.0,3000,18000,1931,73,3
686819,5,9000.0,9600.0,0.0,0.0,200,21600.0,-3200.0,0.0,0.0,3000,18000,1962,42,3
686820,1,10400.0,0.0,0.0,5507.864029,0,12600.0,3307.864029,115000.0,13000.0,0,10000,1953,51,1
686822,1,16900.0,0.0,0.0,161.7960435,0,13800.0,3261.796044,12000.0,19500.0,4000,13000,1955,49,1
686822,1,16900.0,0.0,0.0,161.7960435,0,13800.0,3261.796044,12000.0,19500.0,4000,13000,1960,44,3
686822,1,16900.0,0.0,0.0,161.7960435,0,13800.0,3261.796044,12000.0,19500.0,4000,13000,1990,14,3
686823,1,0.0,9100.0,6000.0,3757.647427,0,15600.0,3257.647427,212000.0,19000.0,0,9000,1959,45,2
686828,4,0.0,15600.0,0.0,600.0,0,12600.0,3600.0,35000.0,0.0,0,5000,1968,36,3
686828,4,0.0,15600.0,0.0,600.0,0,12600.0,3600.0,35000.0,0.0,0,5000,1940,64,3
686829,4,0.0,5720.0,0.0,1200.0,0,6000.0,920.0,21000.0,0.0,0,1000,1923,81,3
686831,4,0.0,13520.0,0.0,1800.0,0,13800.0,1520.0,80000.0,0.0,0,1000,1932,72,3
686831,4,0.0,13520.0,0.0,1800.0,0,13800.0,1520.0,80000.0,0.0,0,1000,1932,72,3
686832,4,0.0,6500.0,0.0,1200.0,0,6000.0,1700.0,51000.0,0.0,0,5000,1929,75,3
686832,4,0.0,6500.0,0.0,1200.0,0,6000.0,1700.0,51000.0,0.0,0,5000,1966,38,3
686833,4,0.0,13130.0,0.0,3600.0,0,13200.0,3530.0,85000.0,0.0,0,2000,1928,76,3
686833,4,0.0,13130.0,0.0,3600.0,0,13200.0,3530.0,85000.0,0.0,0,2000,1935,69,3
686837,4,13000.0,0.0,0.0,29.48311928,0,15120.0,-2090.516881,2000.0,3553.367644,0,5500,1961,43,1
686837,4,13000.0,0.0,0.0,29.48311928,0,15120.0,-2090.516881,2000.0,3553.367644,0,5500,1974,30,3
686837,4,13000.0,0.0,0.0,29.48311928,0,15120.0,-2090.516881,2000.0,3553.367644,0,5500,2000,4,3
686838,4,16000.0,0.0,0.0,0.0,0,17520.0,-1520.0,2000.0,0.0,0,4500,1962,42,1
686838,4,16000.0,0.0,0.0,0.0,0,17520.0,-1520.0,2000.0,0.0,0,4500,1963,41,3
686838,4,16000.0,0.0,0.0,0.0,0,17520.0,-1520.0,2000.0,0.0,0,4500,1987,17,3
686838,4,16000.0,0.0,0.0,0.0,0,17520.0,-1520.0,2000.0,0.0,0,4500,1989,15,3
686838,4,16000.0,0.0,0.0,0.0,0,17520.0,-1520.0,2000.0,0.0,0,4500,1999,5,3
686839,3,13200.0,0.0,10000.0,82.97233,0,12600.0,10682.97233,6000.0,10000.0,0,10000,1942,62,2
686839,3,13200.0,0.0,10000.0,82.97233,0,12600.0,10682.97233,6000.0,10000.0,0,10000,1946,58,3
686839,3,13200.0,0.0,10000.0,82.97233,0,12600.0,10682.97233,6000.0,10000.0,0,10000,1977,27,1
686841,3,0.0,16900.0,0.0,3765.94466,0,15600.0,5065.94466,23000.0,20000.0,0,15000,1928,76,3
686841,3,0.0,16900.0,0.0,3765.94466,0,15600.0,5065.94466,23000.0,20000.0,0,15000,1925,79,3
686844,3,0.0,0.0,25000.0,6414.86165,25000,30000.0,-23585.13835,180000.0,52000.0,0,60000,1954,50,3
686844,3,0.0,0.0,25000.0,6414.86165,25000,30000.0,-23585.13835,180000.0,52000.0,0,60000,1955,49,2
686844,3,0.0,0.0,25000.0,6414.86165,25000,30000.0,-23585.13835,180000.0,52000.0,0,60000,1979,25,3
686846,3,26100.0,0.0,0.0,4965.94466,0,22700.0,8365.94466,103000.0,20000.0,0,24000,1961,43,1
686846,3,26100.0,0.0,0.0,4965.94466,0,22700.0,8365.94466,103000.0,20000.0,0,24000,1970,34,3
686846,3,26100.0,0.0,0.0,4965.94466,0,22700.0,8365.94466,103000.0,20000.0,0,24000,1998,6,3
686846,3,26100.0,0.0,0.0,4965.94466,0,22700.0,8365.94466,103000.0,20000.0,0,24000,1998,6,3
686847,1,29900.0,-600.0,0.0,0.0,500,21000.0,7800.0,1000.0,0.0,0,12500,1972,32,1
686847,1,29900.0,-600.0,0.0,0.0,500,21000.0,7800.0,1000.0,0.0,0,12500,1974,30,1
686849,1,0.0,9490.0,36000.0,8297.152677,-28250,25800.0,56237.15268,301000.0,66917.88795,38000,205000,1957,47,2
686849,1,0.0,9490.0,36000.0,8297.152677,-28250,25800.0,56237.15268,301000.0,66917.88795,38000,205000,1957,47,3
686849,1,0.0,9490.0,36000.0,8297.152677,-28250,25800.0,56237.15268,301000.0,66917.88795,38000,205000,1921,83,3
686849,1,0.0,9490.0,36000.0,8297.152677,-28250,25800.0,56237.15268,301000.0,66917.88795,38000,205000,1988,16,3
686850,1,31200.0,0.0,0.0,8424.891699,2800,26400.0,10424.8917,305500.0,3000.0,0,60000,1972,32,1
686850,1,31200.0,0.0,0.0,8424.891699,2800,26400.0,10424.8917,305500.0,3000.0,0,60000,1971,33,1
